INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,MJ_RELATION_TYPE,NEIGHBORHOOD_ID
20145803,3-Jan-14,4-Jan-14,4-Jan-14,2020 S BROADWAY ST,3144349,1672869,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
2015445907,5-Aug-15,6-Aug-15,6-Aug-15,1100 N YUMA CT,3136556,1692610,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
201517080,9-Jan-15,9-Jan-15,9-Jan-15,2028 E COLFAX AVE,3151143,1694813,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cheesman-park
201452825,31-Jan-14,31-Jan-14,31-Jan-14,2175 S PLATTE RIVER DR,3141117,1671873,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
201458037,3-Feb-14,3-Feb-14,3-Feb-14,2420 S COLORADO BLVD,3157568,1670426,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",university-hills
2014577287,30-Oct-14,30-Oct-14,30-Oct-14,777 N CANOSA CT,3134946,1690779,1,122,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",sun-valley
2014530405,6-Oct-14,6-Oct-14,6-Oct-14,9995 E HARVARD AVE,3176427,1670675,3,323,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",hampden
2014623271,22-Nov-14,,23-Nov-14,5077 N COLORADO BLVD,3156774,1712483,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015732961,18-Dec-15,18-Dec-15,18-Dec-15,3930 BLAKE ST,3148766,1706573,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015679931,20-Nov-15,20-Nov-15,20-Nov-15,3609 N TEJON ST,3137369,1704651,1,113,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",highland
2015470253,14-Aug-15,17-Aug-15,17-Aug-15,1355 S INCA ST,3141186,1677383,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",ruby-hill
2015518834,5-Sep-15,7-Sep-15,7-Sep-15,1965 N QUINCE ST,3167996,1697428,2,223,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",east-colfax
2015471936,18-Aug-15,18-Aug-15,18-Aug-15,4359 N CLAUDE CT,3151618,1708543,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014663585,15-Dec-14,,15-Dec-14,4625 E COLFAX AVE,3159406,1695079,2,222,1205,ROBBERY - STREET,Robbery-Street-Res,"INDUSTRY",south-park-hill
2015185131,5-Apr-15,,5-Apr-15,E 19TH AVE / N OLIVE ST,3166761,1697242,2,223,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",south-park-hill
2015185154,5-Apr-15,5-Apr-15,5-Apr-15,432 S BROADWAY ST,3144200,1683431,3,311,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",washington-park-west
2014638118,1-Dec-14,1-Dec-14,1-Dec-14,926 S TENNYSON ST,3128476,1680115,4,412,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",westwood
2015673932,18-Nov-15,18-Nov-15,18-Nov-15,7289 E HAMPDEN AVE,3167907,1663479,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hampden
2015513886,8-Oct-15,,8-Oct-15,5100 W 38TH AVE,3125864,1705326,1,113,1315,MENACING - FELONY W/WEAP,Agg ASLT-Firearm,"INDUSTRY",west-highland
201550789,26-Jan-15,,27-Jan-15,835 E 50TH AVE,3147226,1712486,1,112,2206,BURGLARY - POSS. OF TOOLS,All Other Crimes,"INDUSTRY",globeville
2014566258,23-Oct-14,23-Oct-14,24-Oct-14,1955 S BANNOCK ST,3143512,1673321,3,313,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",overland
2014660829,13-Dec-14,13-Dec-14,13-Dec-14,1200 BLOCK N KNOX CT,3131601,1692888,1,122,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",villa-park
2015573702,2-Oct-15,2-Oct-15,2-Oct-15,777 N UMATILLA ST,3137179,1690589,1,123,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"INDUSTRY",lincoln-park
201550947,26-Jan-15,26-Jan-15,26-Jan-15,2291 S KALAMATH ST,3140449,1671192,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2015694523,28-Nov-15,28-Nov-15,28-Nov-15,770 N HUDSON ST,3162124,1690789,2,222,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",hale
2015466636,15-Aug-15,,15-Aug-15,363 S BROADWAY ST,3143133,1683842,3,311,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",baker
2015554402,24-Sep-15,24-Sep-15,24-Sep-15,2615 WELTON ST,3146483,1700009,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2015111534,26-Feb-15,27-Feb-15,27-Feb-15,777 N UMATILLA ST,3137179,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
201494755,23-Feb-14,,23-Feb-14,1810 S BROADWAY ST,3144328,1674322,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",platt-park
2015130256,9-Mar-15,9-Mar-15,9-Mar-15,1810 S BROADWAY ST,3144328,1674322,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
201479798,15-Feb-14,15-Feb-14,15-Feb-14,2609 WALNUT ST,3144463,1701934,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
201555357,28-Jan-15,29-Jan-15,29-Jan-15,4105 N JASON ST,3140597,1706917,1,112,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",sunnyside
2015558037,25-Sep-15,,30-Sep-15,852 N BROADWAY ST,3144226,1691218,6,623,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",capitol-hill
20147115,5-Jan-14,5-Jan-14,5-Jan-14,2568 S BROADWAY ST,3144350,1669345,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
2015504394,1-Sep-15,1-Sep-15,1-Sep-15,445 N FEDERAL BLVD,3133474,1688828,4,411,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"INDUSTRY",barnum
2015168873,28-Mar-15,,28-Mar-15,1617 W 12TH AVE,3138204,1693133,1,123,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",lincoln-park
2014667147,17-Dec-14,,17-Dec-14,1600 BLOCK N FEDERAL BLVD,3133537,1695991,1,121,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",sun-valley
2015136147,12-Mar-15,12-Mar-15,12-Mar-15,2427 S ST PAUL ST,3154469,1670289,3,313,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",university-park
2015681667,21-Nov-15,,21-Nov-15,2748 W ALAMEDA AVE,3134512,1684157,4,412,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",athmar-park
2015554576,24-Sep-15,24-Sep-15,24-Sep-15,755 S FEDERAL BLVD,3133515,1681258,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood
2014576394,29-Oct-14,29-Oct-14,29-Oct-14,16TH ST / ARAPAHOE ST,3141806,1697687,6,611,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",cbd
2015171263,29-Mar-15,29-Mar-15,29-Mar-15,120 S KALAMATH ST,3140718,1685493,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2014583579,2-Nov-14,2-Nov-14,2-Nov-14,1617 W 12TH AVE,3138204,1693133,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
2015120690,4-Mar-15,4-Mar-15,4-Mar-15,1191 S BANNOCK ST,3143412,1678505,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015516018,6-Sep-15,6-Sep-15,6-Sep-15,1075 S JASON ST,3140907,1679196,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2015557881,25-Sep-15,,25-Sep-15,2383 S DOWNING ST,3148170,1670597,3,313,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",rosedale
20155004317,30-Nov-15,30-Nov-15,30-Nov-15,2008 N FEDERAL BLVD,3133615,1697629,1,121,2005,ARSON - BUSINESS,All Other Crimes,"INDUSTRY",jefferson-park
2015483572,22-Aug-15,23-Aug-15,23-Aug-15,777 N UMATILLA ST,3137179,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
2015483574,23-Aug-15,23-Aug-15,23-Aug-15,400 S LIPAN ST,3140355,1683657,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2015415209,23-Jul-15,23-Jul-15,23-Jul-15,12005 E 37TH AVE,3183330,1705391,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",stapleton
2015473421,18-Aug-15,18-Aug-15,18-Aug-15,1550 N BROADWAY ST,3144340,1695281,6,621,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",north-capitol-hill
2014487483,14-Sep-14,14-Sep-14,14-Sep-14,1600 LITTLE RAVEN ST,3139281,1700197,6,612,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",union-station
2014486266,14-Sep-14,14-Sep-14,14-Sep-14,1133 S BANNOCK ST,3143409,1678844,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015413336,21-Jul-15,22-Jul-15,22-Jul-15,1355 S INCA ST,3141186,1677383,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",ruby-hill
2015558049,25-Sep-15,,25-Sep-15,985 S LOGAN ST,3145350,1679861,3,311,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",washington-park-west
2015117743,7-Feb-15,,2-Mar-15,155 N FEDERAL BLVD,3133487,1687235,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",barnum
2015531084,12-Sep-15,12-Sep-15,13-Sep-15,5615 E MINNESOTA DR,3162756,1678556,3,322,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",virginia-village
201555281,29-Jan-15,29-Jan-15,29-Jan-15,432 S BROADWAY ST,3144200,1683431,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
2014577993,30-Oct-14,,30-Oct-14,24TH ST / CURTIS ST,3144758,1700181,6,621,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",five-points
20146006522,18-Jul-14,19-Jul-14,19-Jul-14,6300 E HAMPDEN AVE,3164363,1662952,3,323,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",hampden-south
201482185,15-Feb-14,16-Feb-14,16-Feb-14,2008 N FEDERAL BLVD,3133615,1697629,1,121,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",jefferson-park
201517389,10-Jan-15,10-Jan-15,10-Jan-15,5475 N PEORIA ST,3183035,1715020,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello
201512831,7-Jan-15,7-Jan-15,7-Jan-15,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014567448,24-Oct-14,25-Oct-14,25-Oct-14,4105 N JASON ST,3140597,1706917,1,112,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",sunnyside
2015742621,23-Dec-15,23-Dec-15,23-Dec-15,695 N BRYANT ST,3135289,1690059,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2015742621,23-Dec-15,23-Dec-15,23-Dec-15,695 N BRYANT ST,3135289,1690059,1,122,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",sun-valley
2016277659,4-May-16,,4-May-16,8151 E COLFAX AVE,3170685,1695142,2,223,2399,THEFT - OTHER,Larceny,"INDUSTRY",east-colfax
2015300275,30-May-15,31-May-15,31-May-15,4902 E SMITH RD,3160325,1707718,2,221,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",northeast-park-hill
2015345256,21-Jun-15,21-Jun-15,21-Jun-15,2600 W BARBERRY PL,3135125,1691153,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2015530490,13-Sep-15,13-Sep-15,13-Sep-15,2209 W 32ND AVE,3136866,1702905,1,113,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",highland
2016317585,21-May-16,21-May-16,21-May-16,3888 E MEXICO AVE,3157004,1674967,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cory-merrill
2015664238,12-Nov-15,13-Nov-15,13-Nov-15,1498 N IVANHOE ST,3162683,1694921,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
2015664278,13-Nov-15,13-Nov-15,13-Nov-15,3888 E 45TH AVE,3156824,1709050,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015271235,17-May-15,,17-May-15,2800 BLOCK LARIMER ST,3145430,1702285,2,211,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",five-points
2015532767,14-Sep-15,14-Sep-15,14-Sep-15,54 N LIPAN ST,3140258,1686675,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2015530593,13-Sep-15,13-Sep-15,13-Sep-15,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",mar-lee
2015338458,18-Jun-15,18-Jun-15,18-Jun-15,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
2015362349,28-Jun-15,28-Jun-15,29-Jun-15,1133 W 8TH AVE,3139947,1690849,1,123,1212,ROBBERY - CAR JACKING,Robbery-Street-Res,"NON-INDUSTRY",lincoln-park
2015362349,28-Jun-15,28-Jun-15,29-Jun-15,1133 W 8TH AVE,3139947,1690849,1,123,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"NON-INDUSTRY",lincoln-park
201552311,27-Jan-15,27-Jan-15,27-Jan-15,1112 N BROADWAY ST,3144210,1692664,6,623,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",capitol-hill
2015358720,27-Jun-15,,27-Jun-15,N BROADWAY ST / W COLFAX AVE,3144156,1694853,6,621,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",civic-center
2016223154,10-Apr-16,10-Apr-16,10-Apr-16,815 S ONEIDA ST,3166486,1680900,3,321,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",washington-virginia-vale
201538837,21-Jan-15,21-Jan-15,21-Jan-15,4550 S KIPLING ST,3110151,1655944,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",marston
2016207131,3-Apr-16,,4-Apr-16,1660 N PEARL ST,3146341,1695869,6,621,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",north-capitol-hill
2016458054,19-Jul-16,19-Jul-16,20-Jul-16,505 N BRYANT ST,3135352,1688992,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2016175542,19-Mar-16,19-Mar-16,20-Mar-16,4305 N BRIGHTON BLVD,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015750975,27-Dec-15,27-Dec-15,28-Dec-15,4359 N CLAUDE CT,3151618,1708543,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016293806,11-May-16,11-May-16,11-May-16,11100 E 51ST AVE,3180335,1713149,5,511,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",montbello
2015624172,11-Oct-15,19-Oct-15,25-Oct-15,432 S BROADWAY ST,3144200,1683431,3,311,2399,THEFT - OTHER,Larceny,"INDUSTRY",washington-park-west
2015687783,24-Nov-15,24-Nov-15,24-Nov-15,1555 N LAFAYETTE ST,3148688,1695242,6,622,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",city-park-west
2015654331,7-Nov-15,8-Nov-15,8-Nov-15,1579 N FRANKLIN ST,3149408,1695403,6,622,2308,THEFT - FROM BLDG,Larceny,"NON-INDUSTRY",city-park-west
2016105080,18-Feb-16,18-Feb-16,18-Feb-16,333 W ELLSWORTH AVE,3142601,1686463,3,311,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",baker
2016270384,1-May-16,1-May-16,1-May-16,4641 N CLAYTON ST,3153334,1709812,2,212,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",elyria-swansea
2016124043,27-Feb-16,27-Feb-16,27-Feb-16,2121 E 44TH AVE,3151315,1708666,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016103385,18-Feb-16,18-Feb-16,18-Feb-16,2070 S HURON ST,3141623,1672592,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
201497046,22-Feb-14,,24-Feb-14,4 S SANTA FE DR,3141171,1686159,3,311,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",baker
201493205,22-Feb-14,22-Feb-14,22-Feb-14,755 S FEDERAL BLVD,3133515,1681258,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood
2015242578,3-May-15,3-May-15,3-May-15,E COLFAX AVE / N COOK ST,3155322,1694953,2,213,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",congress-park
2015486521,24-Aug-15,24-Aug-15,24-Aug-15,1818 N MARION ST,3148508,1696776,6,622,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",city-park-west
20165003234,14-Aug-16,15-Aug-16,15-Aug-16,2777 S COLORADO BLVD,3157354,1667895,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
201629060,14-Jan-16,14-Jan-16,14-Jan-16,4809 N CLAYTON ST,3153333,1710941,2,212,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",elyria-swansea
201666719,1-Feb-16,1-Feb-16,1-Feb-16,5050 N YORK ST,3152054,1712498,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016183372,24-Mar-16,,24-Mar-16,7739 E COLFAX AVE,3169284,1695129,2,223,2005,ARSON - BUSINESS,All Other Crimes,"INDUSTRY",east-colfax
2016494768,5-Aug-16,5-Aug-16,5-Aug-16,835 E 50TH AVE,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2015610889,19-Oct-15,19-Oct-15,19-Oct-15,3104 BLAKE ST,3145992,1703831,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2016226473,7-Apr-16,,12-Apr-16,4495 N WASHINGTON ST,3146216,1708700,1,112,2399,THEFT - OTHER,Larceny,"INDUSTRY",globeville
2016268643,29-Apr-16,,30-Apr-16,2645 S SANTA FE DR,3141468,1668820,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",overland
2015350936,23-Jun-15,23-Jun-15,23-Jun-15,1395 S ACOMA ST,3143834,1677166,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015396027,14-Jul-15,14-Jul-15,14-Jul-15,1920 S CHEROKEE ST,3143325,1673588,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015415344,19-Jul-15,19-Jul-15,23-Jul-15,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
201519372,11-Jan-15,11-Jan-15,11-Jan-15,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2015233175,29-Apr-15,29-Apr-15,29-Apr-15,1798 W MISSISSIPPI AVE,3138325,1678939,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2015233198,29-Apr-15,29-Apr-15,29-Apr-15,1197 S BANNOCK ST,3143410,1678439,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015358511,26-Jun-15,27-Jun-15,27-Jun-15,5077 N COLORADO BLVD,3156774,1712483,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015581791,6-Oct-15,6-Oct-15,6-Oct-15,3435 S YOSEMITE ST,3173094,1663999,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hampden
2015282902,23-May-15,23-May-15,23-May-15,1255 W VIRGINIA AVE,3139724,1683088,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2014626925,25-Nov-14,25-Nov-14,25-Nov-14,W GILL PL / S LIPAN ST,3140258,1682014,4,412,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"NON-INDUSTRY",athmar-park
2015288425,26-May-15,26-May-15,26-May-15,1172 W VIRGINIA AVE,3140410,1682901,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2015312715,6-Jun-15,6-Jun-15,6-Jun-15,6302 E COLFAX AVE,3164607,1694932,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
2016324107,24-May-16,24-May-16,24-May-16,1355 S INCA ST,3141186,1677383,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2015362608,28-Jun-15,28-Jun-15,29-Jun-15,509 W 6TH AVE,3142269,1689629,1,123,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",lincoln-park
2016446788,15-Jul-16,15-Jul-16,15-Jul-16,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
201679518,7-Feb-16,7-Feb-16,7-Feb-16,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016580819,10-Sep-16,10-Sep-16,10-Sep-16,2724 N CLAYTON ST,3153364,1700796,2,213,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"NON-INDUSTRY",skyland
2016603620,18-Sep-16,18-Sep-16,20-Sep-16,2863 LARIMER ST,3145609,1702627,2,211,2503,FORGERY - COUNTERFEIT OF OBJ,All Other Crimes,"INDUSTRY",five-points
201577977,7-Feb-15,7-Feb-15,9-Feb-15,256 N KING ST,3131270,1687701,4,411,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",barnum
2016469226,25-Jul-16,25-Jul-16,25-Jul-16,6853 LEETSDALE DR,3166373,1680902,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2016469231,25-Jul-16,25-Jul-16,25-Jul-16,970 S ONEIDA ST,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2016465294,23-Jul-16,23-Jul-16,23-Jul-16,5385 E 39TH AVE,3161663,1706408,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
201691036,12-Feb-16,12-Feb-16,12-Feb-16,2645 S SANTA FE DR,3141468,1668820,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015679469,20-Nov-15,,20-Nov-15,4620 N PEORIA ST,3183815,1709739,5,512,1205,ROBBERY - STREET,Robbery-Street-Res,"INDUSTRY",montbello
2016339466,31-May-16,31-May-16,31-May-16,6853 LEETSDALE DR,3166373,1680902,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2016437390,11-Jul-16,11-Jul-16,11-Jul-16,330 S DAYTON ST,3175842,1683494,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",windsor
2016315074,20-May-16,20-May-16,20-May-16,3460 W 32ND AVE,3131090,1702734,1,113,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",west-highland
2016589466,14-Sep-16,14-Sep-16,14-Sep-16,399 S HARRISON ST,3157075,1683778,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",belcaro
2013397618,22-Aug-13,22-Aug-13,22-Aug-13,29 S KING ST,3131081,1685997,4,411,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",barnum
2016646755,9-Oct-16,9-Oct-16,9-Oct-16,3210 W LAYTON AVE,3132869,1654413,4,423,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",fort-logan
2016542332,25-Aug-16,25-Aug-16,25-Aug-16,1995 S BROADWAY ST,3144121,1673149,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2013628003,19-Nov-13,31-Dec-13,31-Dec-13,13400 E ALBROOK DR,3186238,1708675,5,512,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",montbello
2014222026,2-May-14,2-May-14,2-May-14,1441 W 46TH AVE,3139203,1709625,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
2016489671,2-Aug-16,2-Aug-16,2-Aug-16,1355 S INCA ST,3141186,1677383,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2016352458,5-Jun-16,,5-Jun-16,1500 N HOOKER ST,3132700,1695052,1,121,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",west-colfax
201580481,24-Jan-15,9-Feb-15,10-Feb-15,330 N FEDERAL BLVD,3133714,1688115,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",valverde
2015666535,14-Nov-15,14-Nov-15,14-Nov-15,4095 N JACKSON ST,3156492,1707155,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016534408,22-Aug-16,22-Aug-16,22-Aug-16,2863 LARIMER ST,3145609,1702627,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
